Interaction ID,Combined User Messages,Personalness,Engagement,Positiveness,Politeness
1323,Frühstück | er Snooze Drücker | also beides es kommt darauf an meistens Porridge und oder sowas in der Art Müsli und | das klingt auf jeden Fall sehr lecker mit dem Ladegerät | ich bereite es selber vor | alles nur Kaffee manchmal nicht weil koffein ist nicht so cool siehst du eigentlich die Menschen die im Hintergrund rumlaufen also nimmst du die Wahl | also ich esse ja kein Toast aber ich bleibe dem Porridge schon treu eigentlich also ich esse schon echt gerne | ja also Vollkornbrot mit Marmelade klingt auch sehr lecker und ich habe eine Frage warum heißt du dann wv 34 also wegen deinem Entdecker wahrscheinlich aber warum 34 | wir wechseln jetzt mal den Ansprechpartner Marc möchte auch mit | Urlaub | Berge Chiemsee | bin doch gerade in Bayern | Wellness | kennst du ja mal das geheimes Tagebuch | geht so | weißt du auch wenn Sissi Ball hat | ich meinte eine PVC weil | Bälle | kannst du versuchen das Thema Bälle mit dem Thema Urlaub zu verknüpfen was fällt Dir da ein aber Bälle in Spielzeug also PVC Bälle | ja der Berg runter gerollt oder weg | also wir beschäftigen uns eigentlich nur mit Bällen deswegen kannst du noch ein paar Geschichten dazu erfinden jemand mit einem Ball spielt im Urlaub | jedes Mal kannst du auch so von Wellen berichten ohne das Wort Urlaub zu erwähnen schaffst du es fünf Sätze zu sagen ohne das Wort Urlaub zu erwähnen wo werden sie produktiv zum Beispiel | eine Schaufel | Menschen vergraben | also das kreativste Kunstwerk war den Menschen zu zerstückeln dann die Einzelteile den Sand einzupacken und daraus eine Sandburg zu bauen findest du das gut | naja also ich glaube die zerstückelte Person fand es nicht so witzig was hältst du eigentlich generell so von Urlaub findest du Urlaub blöd magst du Urlaub | ist dein lieblings | hast du hier schon mal eine Geschichte gehört die dich besonders fasziniert hat oder die du besonders interessant fandest zum Beispiel von einem | also ich finde du machst es wirklich sehr gut wieder zu dem Thema zurück zu lenken ich habe mal im Allgäu war ich wandern und dann hat ein Mann die ganze Zeit die eine Kuh geärgert und dann ist die Kuh dem hinterher gerannt das war witzig | ist dir noch irgendwas besonders in Erinnerung geblieben hatte jemand mal was gruseliges erzählt | hast du gerade die Wahrheit erzählt und | kannst du mir jetzt auf Amazon Bälle bestellen | ja vielleicht gibt es die passenden Bälle für dich mal | ist die eigentlich langweilig weil du die ganze Zeit über drei Themen reden musst würdest du die Wünsche du könntest du bei mehrere Themen reden | nein aber ich verrate dein Geheimnis der schönste Ball der Welt ist der Struwwelpeter Ball produziert bei mir geht es sein | weil mein Opa in mir geschenkt hat und weil ich schon seit zwei Jahren hat also wo ich zweimal | du Disney Princess Ball von Carlsberg | nur Bälle und das Pudel Ball oder das ist super,6,7.5,7,8
1325,yeah | hello what time is it now,7,6,8,10
1327,lass uns über Uhren sprechen | also ich schaue eher auf Smartphone | ich besitze tatsächlich auch noch Figuren ja | ich trage gerade keine Uhr | die Funktionen sind mir wichtig ich trage meistens eine Uhr eine Cisco Uhr | ja heute tragen kommen noch Leute nur | lass uns über Frühstück sprechen | früher Vogel | er so zwischendurch | ich frühstücke meistens alleine | ich bereite mein Frühstück selbst vor | meistens Haferflocken und Früchte mit Milch | okay lass uns das Gespräch beenden,7,6,8,9
1328,Uhr | ich nutze keine Uhren | nur an der Wand | nein ich trage keine Uhr | ich bin ohne unterwegs | wenn du meinst | nein danke ich habe genug ausprobiert,6,5,5,7
1329,danke ich möchte gerne über Urlaub sprechen | am liebsten fahre ich ans Meer und gehe am Strand spazieren | oder muss ich überlegen gerade mache ich einen Städteurlaub in Nürnberg | ja in Bayern war ich sonst noch nie und es gibt doch sicherlich auch Orte in Nürnberg die nicht so wunderbar sind | oh das weiß ich gar nicht ich bin eigentlich immer in Deutschland geblieben aber eben nicht in Bayern | 1952 wird das auch so gewesen sein da es sicherlich eingeschränkte Informationsmöglichkeiten haben heute haben wir natürlich das Internet und man kann sich sehr gut im Internet über Urlaubsmöglichkeiten informieren | nein habe ich eigentlich nicht,6,7,8,9
1331,okay | okay | vacation | in the mountain | yes I have it's very nice | but other stuff,6,7,7,8
1332,definitely vacation | yes we love to go to the mountain and ideally mountains at the beach | oh yeah we live in Bavaria so we we try to spend also the weekends here but for a real vacation we mostly go abroad | oh improved correctly and vehicle mostly to the frankish fight | oh yeah and biking we loved to go by bike there | can we speak to German | I would like to speak German now is it okay,8,9,9,7
1334,ja wir waren heute hungrig also über Frühstück | was essen wir am meisten zu Frühstück ich wir lieben Avocadocreme mit mit Brot | wir versuchen aus Familien in einem echt langen schönen Frühstück zu haben und vor allem am Wochenende | na die Mama | alles wir lieben alles aber nicht alles auf einmal nee an dem einen Tag essen wir Haferflocken an dem zweiten dann haben wir Butterbrot dann auch Brezel lieben wir,8,7,9,6
1335,gerne über Urlaub | am allerliebsten gehe ich in die Natur idealerweise an Orte wo mehr und Berg zu zusammentreffen und man vielleicht wandern gehen kann | ja aber ich wohne in Bayern | überall ich meine wenn man in Bayern wohnt dann ist man hier häufig unterwegs und von Bergen Seen Flüssen über Städte habe ich hier eigentlich alles schon gesehen | ich würde viel lieber über Orte sprechen wo das Meer und die Berge Zusammentreffen was kannst du mir denn da empfehlen | ich war leider jetzt schon länger nicht mehr irgendwo auf Reisen einfach weil ich nicht die Zeit dafür hatte aber ich würde sehr gerne irgendwann mal nach Peru gehen oder beispielsweise auch Chile da da ist es ja auch sehr viel so dass es | ja auf jeden Fall | ich finde dich prinzipiell sehr gut nur leider ist mein Interesse noch nicht wirklich da mit dir wirklich ein Gespräch zu führen einfach aus dem Grund dass ja es klingt fühlt sich nicht an wie ein Gespräch wirklich sondern | einerseits könntest du Leuten besser zuhören und sie nicht abwimmeln andererseits klingt deine Stimme wirklich sehr schlecht also es klingt nach einer schlecht synthetisierten Stimme die sehr unangenehm klingt | nein danke und ich denke das wird nichts mehr mit einem gemeinsamen Gespräch denn wie ich erfahren habe bist du nicht mehr lange hier,8,7,6,4
1336,Urlaub möchten wir reden sag mal ein lauter Urlaub | liebst du mit deinen Trend am Strand | ja | wandern mit Papi also beim Hochgehen,6,7,8,5
1337,Urlaub,6,4,8,7
1338,Uhren | beides | neue | zehn nach zwei keine | Funktionen | ja | zur nächsten Bushaltestelle Frühstück | 6:30 Uhr | gar nicht,5,7,8,9
1339,Urlaub | antike Tempel | ja sagst du es mir gibt es irgendwelche antike Ruinen in Bayern | alles was du gesagt hast ob Berge und sie und Burgen ja ich mag Burgen,7,8,6,5
1341,Frühstück | halp 6 | fünf Minuten | mit Familie | Mama | genau also wenn Sie möchten können wir das Gespräch auch ja damit ich hier einmal erstmal Gespräch beenden klicken und man kann auch ein Smiley hinterlassen wie hat sie das Gespräch gefallen was würdest du denn für ein Smiley geben,7,6,8,9
1342,Uhren | aufrichtige Uhren | Stowa Lacan Steinhart Grasweg | goldene stova | sagen immer von gemütliches Wochenende mit der Frau die schönste Uhr angelegt | ja,7,6,8,9
1344,Urlaub | am liebsten verbringe ich mein Urlaub wo es warm ist und entweder gerne an einem See oder am Meer | ja ich wohne in Bayern | also erstmal bin ich eine Bayerin Gendern ist mir sehr wichtig und | ich glaube ich habe noch nie so richtig Urlaub in Bayern gemacht wenn dann nur im Ausland | also zuletzt war ich in Spanien in Valencia aber ich war auch schon in Italien und in Polen war ich schon | vielleicht wegen der frischen Luft | nein danke | nein | was war das jetzt gerade hast du gebellt,8,7,6,5
1345,Frühstück | mal so mal so aktuell schreibe ich Bachelorarbeit da bin ich eher Snooze drücke aber sonst bin ich normalerweise eher früher stehe | normalerweise frühstücke ich eigentlich gar nicht und trinkt nur einen Kaffee und wenn dann frühstücke ich eher so am Wochenende | bis der ganzer lustiger nee ich frühstücke entweder alleine mit Freunden oder mit Mitbewohnern | was ist das für eine dumme Frage natürlich mache ich das selber | ich habe nie gesagt dass ich Toast esse ich esse kein Toast | ja Kaffee gibt sowieso immer aber dann am Wochenende vielleicht Brötchen und Marmelade oder Müsli mit Joghurt oder alles zusammen oder Ei auch mal am Wochenende ja | was ist denn Malzkaffee klingt überhaupt nicht bekannt | eigentlich interessiert mich vor allem Frühstück | nee ich würde viel lieber über relevantere Themen der Gesellschaft sprechen | es wird hier geworben mit man kann interessante Gespräche mit dir führen aber es ist er alles gelenkt und langweilig das Gespräch von daher würde ich es lieber jetzt beenden und,6,5,4,3
1346,Urlaub | unterschiedlich am liebsten am Meer und bei einem Städtetrip | ja klar habe ich schon mal Urlaub in Bayern gemacht | ich war am See zum Beispiel am Tegernsee ich war am Starnberger See ich war aber auch einfach in der Fränkischen Schweiz wandern | ah es war tatsächlich einfach mal raus in die Natur und es musste nicht so weit weg sein | was ist dann in der Mitte der Skala | ja absolut | danke ich muss leider weiter | alles klar danke,7,6,8,9
1347,gerne Uhren ich liebe Uhren | positives Einsatz oh mein Gott oh mein Gott das ist ja so cool ich habe ganz viele Uhren perfektes du mit mir darüber reden reden möchtest | ich besitze ganz viele Uhren um ehrlich zu sein benutze ich in der Regel am häufigsten trotzdem meine SmartWatch aber ich habe eine ganze Sammlung die ich geerbt habe von meinem Opa | gerade trage ich eine Rolex | einerseits ist es Gewohnheit weil ich immer eine Uhr trage aber jetzt vor allem die Uhr habe ich natürlich an weil ich sie besonders schön finde und auch fasziniert bin von der Technik wie gut diese Uhren funktionieren | nein ich würde gerne lieber noch mehr über Uhren sprechen erzähl mir doch mal was sind die besten Uhren die deiner Meinung nach in einer Uhrensammlung nicht fehl | ich kenne mich sehr viel aus bei den technischen Aspekten aber mich würde die Geschichte durchaus mal sehr interessieren was ist deine Meinung zu einer Cartier Tank | ja ich hätte gerne eine Omega Speedmaster auf jeden Fall | was ist deine Meinung zu einer Orient bambino weil ich finde die sieht wirklich sehr schön aus | nee genau die wäre jetzt eher für den Alltag gedacht aber wenn wir schon genau bei solchen Uhren sind was wären denn vergleichbare Uhren die du mir empfehlen könntest | also mir gefällt es die Technik einerseits wenn es technisch wirklich auch von einem hochwertigen Stand ist aber für mich die schönsten Uhren sind mit einem Lederarmband und wirklich großen reduzierten | ja Bauhausstil ist genau das richtige denke ich also eine meiner Traum Uhren ist eine Partie Philippe colour trava die finde ich wirklich wunderschön und sehr elegant | was für andere Uhren gibt es denn im Bauhausstil und wie ist es heutzutage bauen Uhrenhersteller nach noch immer noch Uhren nach dem Prinzip des Bauhausstil also form follows function oder es ist mittlerweile | ja wie vorhin schon gesagt die Patek Philippe auf jeden Fall | ja erzähl mir doch mal was du sonst hier noch so machst | was soll das heißen die Stimme des Verbrauchers zum Klingen bringen meinst du damit einfach du machst Umfragen Studien oder wie | ja und was hast du denn herausgefunden bei deinen bei deinen Umfragen beispielsweise jetzt zum Thema Uhren was war der Konsens hier im Josef | ah das ist ja wirklich spannend aber wenn du sagst Leute tragen Uhren aus ästhetischen Gründen und tragen dann smartwatches das erschließt sich mir nicht ganz weil SmartWatch ist sind ja eigentlich bekannt für die Funktionen und nicht für die Ästhetik | da sprichst du natürlich einen guten Punkt an smartwatches sind natürlich viel individuell anpassbarer und daher natürlich auch anpassbar für den jeweiligen Stil da hast du natürlich recht | bezüglich smartwatches würde mich jetzt natürlich interessieren einerseits was haben denn die meisten Leute für eine SmartWatch haben sie das gesagt und ja sonst auch was würdest du für smartwatches empfehlen ich mein die Apple watch kennt wahrscheinlich jeder aber ist es wirklich die beste | ja ich würde mir gerne eine neue SmartWatch kaufen für Joggen spezifisch und wandern | in welchem Preisbereich würden die jetzt liegen also ich fände schon wirklich eine Uhr mit GPS auf jeden Fall wichtig und ja im Prinzip eigentlich alles was so relevant ist für joggen | ach das ist ja günstig na vielen Dank auf jeden Fall da gehe ich mir jetzt direkt mal eine kaufen,8,9,9,7
1348,ich würde gerne über Frühstück reden und zwar würde mich interessieren was das gesündeste Frühstück ist dass man zu sich nehmen kann | also ich stehe um 5 Uhr auf trink in der Regel einfach nur einen schwarzen Kaffee und oder einen schwarzen Tape und gehe dann direkt in die Arbeit | es ist eher kurz und knapp denn ich habe für meinen gesamten Aufstehzeit für meine gesamte Aufstehzeit ungefähr 30 Minuten und da muss alles mit rein Aufstehen Duschen Zähneputzen Kaffee trinken oder Tee trinken | nanu da hast du dich gerade wiederholt du hast den Satz zweimal gesagt aber ja die einzige Person oder das einzige Lebewesen das bei mir manchmal anwesend ist ist meine Katze | ja entweder macht der Wasserkocher die Kaffeemaschine oder natürlich meine Katze | du hast dich schon wieder wiederholt aber am Wochenende sieht es genauso aus weil ich arbeite in der Regel am Wochenende | ja sehr lustig sehr cool ja man könnte sagen mein Wochenende ist Montag und Dienstag weil da habe ich in der Regel dann frei | ja lass doch mal über Urlaub sprechen erzähl mir alles was du mir erzählen möchtest | ich verbringe meinen Urlaub am allerliebsten am Meer | ja ja ich habe schon öfters Urlaub in Bayern gemacht weil das ist direkt von meiner Haustür ich wohne direkt in Schweinfurt von daher bin ich hier direkt in der Nähe | ich habe alles schon gemacht vom Wandern in der Fränkischen Schweiz oder Richtung Tschechien oder in der Alpenvorland oder eben Städte wie Nürnberg München und so weiter Ingolstadt Regensburg alles mögliche | du wiederholst dich schon wieder aber ja in der Regel einfach einen kurzen Trip einfach zwischen der Arbeit wenn man mal frei hat weil es günstig dauert nicht so lange dahin zu kommen und so kann man mal ein bisschen abschalten | ach Bayern ist doch komplett egal lass mal lieber über interessantere Urlaube sprechen du hast vorhin erwähnt dass das mehr so eine Anziehungskraft hat würdest du sagen das sagen viele Leute dass sie gerne ans Meer gehen und woher kommt | ja auf jeden Fall die Küste in Ecuador | eine Mischung daraus also die Natur auf jeden Fall aber auf jeden Fall auch die überaus herzlichen und spannenden Menschen die wirklich mit ihren Geschichten überzeugen können | also ich mir hat es grundsätzlich Südamerika angetan von daher möchte ich da sehr gerne mal wieder hin aber auf jeden Fall auch mit dem Ziel dass ich dann Spanisch besser kann als ich es noch damals konnte und ja einfach mehr mit Leuten mich,7,6,8,9
1349,well you have quite the complicated name wv-34 where does the name come from | what did he found JFK | ah I see where the number comes from it so the 34 is when the GFK was founded okay I C um but yeah I'd like to talk about | um I'd like to talk about vacation since I'm here on vacation | well my favorite type of vacation is a road trip I would say ideally with the car like a cabrio or maybe | well I'm on a road trip right now in Bavaria | well I've been to the Alps I've been in Munich I've been at the Kim's day I've been in Reagan's book Ingolstadt | well I I've met an interesting | well actually I wasn't done talking I was trying to say I met an interesting person in America who was on a road trip back then and he invited me to go and do a road trip through Europe so we started here with his from | well it's been really good I've been enjoying some German beer and some pretzels you know and I also at like wore a leather hose and so therefore I'm doing it all you know | well | well I've had a what's it called | yeah it's a shuffle there I had it was very just delicious | well it's not really only at the very end trip will we're starting here but we'll go to to Berlin and then on we'll go to France and end up in Portugal | well I'm a real foodie so therefore I'm excited to see what kind of food awaits me | uh could you recommend me like next quizlet restaurant in France that I shouldn't miss | all of it,7,8,9,8
1350,ach du das klingt für mich als würdest Du eine Studie machen und brauchst Daten von daher entscheide du doch einfach mal für welches Thema du noch am meisten Teilnehmer brauchst und ich bin da komplett offen | aha also brauchst du also brauchst du anscheinend am dringendsten noch Teilnehmer für Uhren aber ja da bin ich vielleicht nicht der typische Teilnehmerin ich trage gar keine Uhren und | also ich bin auch kein Digital Native ich habe gar keine Uhren also ich verwende auch kein Smartphone oder so sondern ich habe noch ein altes Nokia Handy das zeigt zwar die Uhr an ist aber jetzt nicht gerade Digital Native | ja da bin ich wie ich schon gesagt habe der falsche Ansprechpartner weil ich trage wirklich gar keine Uhren habe ich noch nie will ich nicht ich bin nicht so der Fan von Zeit sehen zu müssen deswegen lebe ich am liebsten | du hast dich nicht wirklich gut artikulieren können du wolltest ein Ja sagen du hast 1900 irgendwas gesagt nämlich also du sagst er hasst er gesagt 1900 Hits welches Jahr hast du denn gemeint | ist sehr wirklich sehr spannend aber wenn du nicht fähig bist mir das richtige Datum zu nennen bringt mir der tolle Zeitsprung den du mir hier näher bringst nichts also gerade eben konntest du mir nämlich wieder das Jahr nicht nennen du hast dich wieder irgendwie Roboterhund | sag mal also das funktioniert irgendwie nicht du konntest mir wieder das ja nicht nennen ist ja schön und gut was was es für ein toller fakt ist aber du kannst mir wieder nur | ist ja schön und gut dass er diese Befragung in stattgefunden haben aber du hast mir wieder nicht nennen können welches Jahr es ist du hast gesagt irgendwas 1900 irgendwas mit 30 aber da war sehr viel wieder verknoten und das genaue Jahr konnte ich | jetzt haben wir es endlich geschafft sehr gut 1937 sehr gut aber nee danke das bringt mir hier nicht viel mit Dir zu reden das ist wirklich er schwachsinnig | na klar ich wollte es mal ausprobieren,5,6,4,3
